time,dev_id,sensor_name,temperature,humidity,battery,lat_long,location_picture_hyperlink
2024-09-06T21:31:00+00:00,r712-a7f9,Plaza,9.92,78.41,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-06T23:30:15+00:00,r712-a7f7,Bench Hub,14.31,65.39,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-18T10:31:21+00:00,r712-a7f7,Bench Hub,14.61,61.71,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-18T09:31:20+00:00,r712-a7f7,Bench Hub,18.26,39.42,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-18T09:27:48+00:00,r712-a7f8,Elm,18.15,39.21,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T16:31:05+00:00,r712-a7f9,Plaza,11.87,71.12,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T17:26:46+00:00,r712-a7f8,Elm,11.63,71.61,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T17:30:19+00:00,r712-a7f7,Bench Hub,11.67,71.36,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-07T18:26:46+00:00,r712-a7f8,Elm,11.45,72.1,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-07T18:31:06+00:00,r712-a7f9,Plaza,11.23,73.28,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T22:31:06+00:00,r712-a7f9,Plaza,13.3,65.54,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T22:32:57+00:00,r712-4e85,Gum,12.82,67.84,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-18T11:31:21+00:00,r712-a7f7,Bench Hub,13.46,72.01,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-07T23:31:07+00:00,r712-a7f9,Plaza,15.32,60.44,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-07T23:33:05+00:00,r712-4e85,Gum,14.22,65.74,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-08T00:30:20+00:00,r712-a7f7,Bench Hub,14.71,61.42,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-08T00:31:07+00:00,r712-a7f9,Plaza,16.06,54.51,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-08T01:30:21+00:00,r712-a7f7,Bench Hub,16.33,56.01,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-08T02:31:07+00:00,r712-a7f9,Plaza,16.55,56.69,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-08T03:30:21+00:00,r712-a7f7,Bench Hub,16.06,59.63,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-08T03:31:07+00:00,r712-a7f9,Plaza,16.59,55.44,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-08T04:30:21+00:00,r712-a7f7,Bench Hub,16.96,55.13,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-08T05:26:49+00:00,r712-a7f8,Elm,17.05,56.27,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T05:31:08+00:00,r712-a7f9,Plaza,17.16,54.93,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-08T05:33:13+00:00,r712-4e85,Gum,17.09,57.07,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-18T13:32:10+00:00,r712-a7f9,Plaza,12.78,73.74,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-18T14:27:49+00:00,r712-a7f8,Elm,12.04,78.89,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T08:31:09+00:00,r712-a7f9,Plaza,13.4,86.84,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-08T09:26:57+00:00,r712-a7f8,Elm,14.14,79.94,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T11:31:09+00:00,r712-a7f9,Plaza,14.52,73.19,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-08T13:26:51+00:00,r712-a7f8,Elm,12.99,69.55,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-09T09:30:35+00:00,r712-a7f7,Bench Hub,14.21,67.71,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-09T09:31:15+00:00,r712-a7f9,Plaza,13.66,68.35,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-09T09:33:06+00:00,r712-4e85,Gum,14.15,67.79,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-09T10:26:56+00:00,r712-a7f8,Elm,14.04,67.27,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-09T10:33:13+00:00,r712-4e85,Gum,13.97,67.57,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-09T12:30:29+00:00,r712-a7f7,Bench Hub,12.62,71.58,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-09T12:31:15+00:00,r712-a7f9,Plaza,12.42,72.08,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-09T02:26:54+00:00,r712-a7f8,Elm,15.68,56.85,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-09T02:31:13+00:00,r712-a7f9,Plaza,15.94,57.14,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-09T03:30:27+00:00,r712-a7f7,Bench Hub,16.55,52.37,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-09T03:31:13+00:00,r712-a7f9,Plaza,16.23,51.18,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-09T05:26:55+00:00,r712-a7f8,Elm,16.49,51.94,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-09T05:30:34+00:00,r712-a7f7,Bench Hub,16.68,52.18,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-09T05:31:14+00:00,r712-a7f9,Plaza,16.75,51.43,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-09T05:33:19+00:00,r712-4e85,Gum,16.59,53.22,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-09T13:26:57+00:00,r712-a7f8,Elm,11.84,71.67,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-09T13:31:16+00:00,r712-a7f9,Plaza,11.87,71.25,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-09T14:26:57+00:00,r712-a7f8,Elm,11.59,71.79,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-09T14:30:29+00:00,r712-a7f7,Bench Hub,11.43,72.19,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-08T15:31:10+00:00,r712-a7f9,Plaza,13.06,66.25,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-08T15:33:08+00:00,r712-4e85,Gum,12.66,69.52,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-08T15:26:51+00:00,r712-a7f8,Elm,12.65,69.87,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T16:26:52+00:00,r712-a7f8,Elm,12.82,68.71,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T17:31:11+00:00,r712-a7f9,Plaza,12.6,70.11,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-08T17:33:09+00:00,r712-4e85,Gum,12.77,70.59,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-08T19:31:11+00:00,r712-a7f9,Plaza,11.53,72.75,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-08T20:26:53+00:00,r712-a7f8,Elm,10.83,75.56,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T21:26:53+00:00,r712-a7f8,Elm,11.31,73.0,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T21:30:25+00:00,r712-a7f7,Bench Hub,11.21,72.92,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-08T21:33:03+00:00,r712-4e85,Gum,11.14,72.95,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-08T23:26:53+00:00,r712-a7f8,Elm,13.68,64.23,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-08T23:31:12+00:00,r712-a7f9,Plaza,13.65,63.68,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-08T23:33:10+00:00,r712-4e85,Gum,13.68,64.64,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-09T00:33:10+00:00,r712-4e85,Gum,14.94,65.45,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-09T07:30:28+00:00,r712-a7f7,Bench Hub,16.09,57.5,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-09T07:26:55+00:00,r712-a7f8,Elm,16.09,56.95,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-09T08:31:15+00:00,r712-a7f9,Plaza,14.16,66.25,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-09T16:31:17+00:00,r712-a7f9,Plaza,10.4,74.8,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-09T16:30:30+00:00,r712-a7f7,Bench Hub,11.22,72.52,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-09T17:30:30+00:00,r712-a7f7,Bench Hub,9.65,75.89,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-09T17:31:17+00:00,r712-a7f9,Plaza,10.0,76.37,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-09T18:26:58+00:00,r712-a7f8,Elm,8.58,77.83,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-10T12:30:35+00:00,r712-a7f7,Bench Hub,14.24,67.41,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-10T12:31:21+00:00,r712-a7f9,Plaza,14.49,67.76,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T13:31:22+00:00,r712-a7f9,Plaza,14.15,69.5,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T13:33:26+00:00,r712-4e85,Gum,14.21,68.72,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T14:30:35+00:00,r712-a7f7,Bench Hub,13.65,71.03,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-12T02:30:44+00:00,r712-a7f7,Bench Hub,14.03,58.76,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-12T02:31:31+00:00,r712-a7f9,Plaza,14.8,55.03,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-12T03:33:21+00:00,r712-4e85,Gum,13.67,60.37,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-12T04:33:28+00:00,r712-4e85,Gum,13.72,62.39,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-12T05:27:12+00:00,r712-a7f8,Elm,13.41,61.35,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-11T16:31:29+00:00,r712-a7f9,Plaza,11.33,65.84,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T16:33:18+00:00,r712-4e85,Gum,10.98,69.87,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-11T17:27:09+00:00,r712-a7f8,Elm,10.83,63.97,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-11T17:33:19+00:00,r712-4e85,Gum,10.44,67.9,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-11T18:31:30+00:00,r712-a7f9,Plaza,10.92,67.38,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T18:27:09+00:00,r712-a7f8,Elm,10.28,68.23,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-11T19:27:10+00:00,r712-a7f8,Elm,10.37,68.12,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-11T19:31:29+00:00,r712-a7f9,Plaza,10.74,64.22,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-12T08:33:22+00:00,r712-4e85,Gum,12.22,65.6,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-12T09:27:13+00:00,r712-a7f8,Elm,12.39,65.71,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-12T09:30:45+00:00,r712-a7f7,Bench Hub,12.32,66.37,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-12T09:31:33+00:00,r712-a7f9,Plaza,12.03,68.16,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-12T10:30:46+00:00,r712-a7f7,Bench Hub,12.38,69.45,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-12T10:31:33+00:00,r712-a7f9,Plaza,11.97,71.07,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T21:31:30+00:00,r712-a7f9,Plaza,11.87,60.78,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T22:31:30+00:00,r712-a7f9,Plaza,13.13,57.7,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-12T00:30:43+00:00,r712-a7f7,Bench Hub,12.79,60.13,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-12T06:31:32+00:00,r712-a7f9,Plaza,13.34,59.47,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T04:33:10+00:00,r712-4e85,Gum,19.46,53.29,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T05:33:10+00:00,r712-4e85,Gum,19.54,52.07,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T06:33:10+00:00,r712-4e85,Gum,19.29,53.13,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T06:31:20+00:00,r712-a7f9,Plaza,19.57,50.36,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T07:30:33+00:00,r712-a7f7,Bench Hub,18.55,54.94,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-10T02:30:32+00:00,r712-a7f7,Bench Hub,18.48,57.94,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-10T02:31:19+00:00,r712-a7f9,Plaza,19.28,53.09,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T02:33:10+00:00,r712-4e85,Gum,18.11,59.8,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T01:31:19+00:00,r712-a7f9,Plaza,17.46,58.6,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T03:31:19+00:00,r712-a7f9,Plaza,19.65,49.8,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-10T08:30:34+00:00,r712-a7f7,Bench Hub,17.58,58.43,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-10T09:27:01+00:00,r712-a7f8,Elm,16.72,59.6,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-10T09:33:18+00:00,r712-4e85,Gum,16.66,60.02,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T10:30:34+00:00,r712-a7f7,Bench Hub,16.06,61.85,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-10T10:33:18+00:00,r712-4e85,Gum,16.01,62.11,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T11:30:34+00:00,r712-a7f7,Bench Hub,14.82,65.78,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-09T21:26:59+00:00,r712-a7f8,Elm,8.41,80.05,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-09T22:30:31+00:00,r712-a7f7,Bench Hub,11.11,77.73,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-09T22:26:59+00:00,r712-a7f8,Elm,9.81,78.65,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-11T11:27:08+00:00,r712-a7f8,Elm,12.16,79.61,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-11T11:31:27+00:00,r712-a7f9,Plaza,11.83,77.25,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T02:30:38+00:00,r712-a7f7,Bench Hub,19.57,55.59,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-11T01:31:25+00:00,r712-a7f9,Plaza,18.83,55.46,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T03:30:38+00:00,r712-a7f7,Bench Hub,17.61,57.78,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-11T03:33:29+00:00,r712-4e85,Gum,17.6,59.06,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-11T14:31:28+00:00,r712-a7f9,Plaza,11.3,68.29,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T13:33:18+00:00,r712-4e85,Gum,11.69,72.48,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T17:27:03+00:00,r712-a7f8,Elm,12.45,74.99,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-10T17:33:20+00:00,r712-4e85,Gum,12.27,75.69,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T18:33:13+00:00,r712-4e85,Gum,11.98,76.62,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-10T19:30:36+00:00,r712-a7f7,Bench Hub,12.77,73.89,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-13T15:27:20+00:00,r712-a7f8,Elm,11.32,69.85,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-14T15:31:06+00:00,r712-a7f7,Bench Hub,9.4,68.83,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-10T23:31:24+00:00,r712-a7f9,Plaza,16.72,62.14,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T08:31:26+00:00,r712-a7f9,Plaza,12.55,89.24,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-11T08:33:16+00:00,r712-4e85,Gum,13.09,86.07,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-11T05:33:30+00:00,r712-4e85,Gum,14.56,78.75,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-11T05:30:39+00:00,r712-a7f7,Bench Hub,14.73,77.99,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-15T06:27:30+00:00,r712-a7f8,Elm,11.39,57.66,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-11T07:30:39+00:00,r712-a7f7,Bench Hub,13.8,85.42,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-10T15:27:03+00:00,r712-a7f8,Elm,12.99,72.47,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-09-12T11:30:46+00:00,r712-a7f7,Bench Hub,12.48,73.77,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-09-12T11:31:33+00:00,r712-a7f9,Plaza,12.07,77.26,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-09-12T11:33:23+00:00,r712-4e85,Gum,12.5,73.85,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-09-12T12:33:23+00:00,r712-4e85,Gum,12.2,74.52,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
